"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration"
19.1875,-0.84,8.54,7.36
19.2000,-0.81,8.60,7.36
19.2125,-0.81,8.46,7.39
19.2250,-0.81,8.46,7.39
19.2375,-0.75,8.43,7.42
19.2500,-0.78,8.40,7.48
19.2625,-0.72,8.43,7.53
19.2750,-0.70,8.54,7.56
19.2875,-0.72,8.54,7.62
19.3000,-0.75,8.62,7.70
19.3125,-0.72,8.57,7.67
19.3250,-0.78,8.51,7.67
19.3375,-0.78,8.48,7.64
19.3500,-0.75,8.37,7.62
19.3625,-0.70,8.29,7.56
19.3750,-0.67,8.34,7.53
19.3875,-0.64,8.48,7.56
19.4000,-0.58,8.60,7.53
19.4125,-0.64,8.57,7.45
19.4250,-0.67,8.57,7.45
19.4375,-0.72,8.54,7.39
19.4500,-0.78,8.46,7.39
19.4625,-0.78,8.37,7.36
19.4750,-0.81,8.29,7.36
19.4875,-0.89,8.32,7.36
19.5000,-0.86,8.43,7.39
19.5125,-0.81,8.46,7.42
19.5250,-0.81,8.46,7.42
19.5375,-0.75,8.48,7.36
19.5500,-0.84,8.43,7.28
19.5625,-0.81,8.43,7.28
19.5750,-0.78,8.37,7.25
19.5875,-0.84,8.43,7.25
19.6000,-0.78,8.51,7.22
19.6125,-0.78,8.48,7.25
19.6250,-0.78,8.46,7.31
19.6375,-0.75,8.40,7.31
19.6500,-0.78,8.46,7.42
19.6625,-0.75,8.48,7.39
19.6750,-0.72,8.46,7.45
19.6875,-0.70,8.43,7.50
19.7000,-0.72,8.29,7.48
19.7125,-0.70,8.34,7.50
19.7250,-0.70,8.37,7.53
19.7375,-0.70,8.40,7.50
19.7500,-0.70,8.37,7.59
19.7625,-0.72,8.40,7.56
19.7750,-0.72,8.40,7.53
19.7875,-0.78,8.43,7.56
19.8000,-0.78,8.40,7.50
19.8125,-0.75,8.46,7.50
19.8250,-0.75,8.51,7.48
19.8375,-0.70,8.54,7.42
19.8500,-0.70,8.54,7.45
19.8625,-0.72,8.51,7.42
19.8750,-0.75,8.57,7.45
19.8875,-0.75,8.54,7.42
19.9000,-0.67,8.48,7.48
19.9125,-0.67,8.57,7.48
19.9250,-0.67,8.48,7.42
19.9375,-0.64,8.43,7.48
19.9500,-0.70,8.43,7.45
19.9625,-0.70,8.43,7.45
19.9750,-0.67,8.48,7.48
19.9875,-0.64,8.48,7.48
20.0000,-0.67,8.48,7.50
